sentence_id,company_id,company_name,report_year,section,sentence_text,matched_surface_forms,matched_core_ids,matched_pattern_ids,candidate_labels,dedup_key,specific_technology_labels,product_labels,ai_general_anchor,company_attribution,status_code,max_embedding_similarity,rule_confidence,final_confidence,is_candidate,evidence_terms,notes,source_file,pdf_page,report_page,subheading,text_type,original_sentence_id,embedding_pass_labels,embedding_review_labels,embedding_score_summary
CAND-00591,688318.SH,财富趋势,2025,业务概要,持续推进“人工智能+”行动，将数字技术与制造优势、市场优势更好结合起来，支持大模型广泛应用；地方政府通过研发创新扶持、实验平台建设和融资支持等措施，推动地方金融科技企业的发展。,人工智能; 大模型,AIFT-001,ALS-0001; ANCHOR:大模型,AI_GENERAL; TECH_LLM,MDAF0005024+TECH_LLM,TECH_LLM,,1,UNKNOWN,APPLIED,0.459417,0.8,0.8,1,人工智能; 大模型,,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,5,14,3、报告期内新技术、新产业、新业态、新模式的发展情况和未来发展趋势,正文,MDAF0005024,,AI_GENERAL;TECH_LLM,AI_GENERAL=0.4594/-0.0070; TECH_LLM=0.3884/0.1118
CAND-00592,688318.SH,财富趋势,2025,业务概要,近年来，以大数据、云计算、人工智能等为代表的新一代信息技术蓬勃发展，正全方位重塑传统金融业务模式。,人工智能,AIFT-001,ALS-0001,AI_GENERAL,MDAF0005029+AI_GENERAL,,,1,UNKNOWN,,0.518314,0.55,0.55,1,人工智能,,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,5,14,3、报告期内新技术、新产业、新业态、新模式的发展情况和未来发展趋势,正文,MDAF0005029,,AI_GENERAL,AI_GENERAL=0.5183/-0.0810
CAND-00593,688318.SH,财富趋势,2025,业务概要,随着计算机和互联网技术的发展及应用日趋深入，尤其是人工智能、大数据和云计算等关键领域的技术日新月异，关键技术的突破改变了人们的生产和生活方式。,人工智能,AIFT-001,ALS-0001,AI_GENERAL,MDAF0005033+AI_GENERAL,,,1,UNKNOWN,APPLIED,0.385786,0.6,0.6,1,人工智能,,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,5,14,3、报告期内新技术、新产业、新业态、新模式的发展情况和未来发展趋势,正文,MDAF0005033,,AI_GENERAL,AI_GENERAL=0.3858/0.0006
CAND-00594,688318.SH,财富趋势,2025,核心竞争力,公司具备完善的研发创新平台，持续多年的研发投入和技术积累，主要包括终端技术、编码与传输技术、安全与密码技术、中间件技术、数据库技术、云计算技术、大数据技术和人工智能技术等。,人工智能; 人工智能技术,AIFT-001,ALS-0001; ALS-0004,AI_GENERAL,MDAF0005040+AI_GENERAL,,,1,COMPANY,R_AND_D,0.423856,0.65,0.65,1,人工智能; 人工智能技术,,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,6,15,1、核心技术及其先进性以及报告期内的变化情况,正文,MDAF0005040,,AI_GENERAL,AI_GENERAL=0.4239/0.0828
CAND-00595,688318.SH,财富趋势,2025,核心竞争力,公司提供产品和服务内容主要包括：为证券公司等经营机构提供证券行情交易系列软件、金融数据、智能客服等产品及服务；为互联网用户提供证券信息服务、云同步服务、云计算服务、分析工具、深度数据挖掘、投资交流服务等。,智能客服,AIFT-204,ALS-0826,PRODUCT_CUSTOMER,MDAF0005046+PRODUCT_CUSTOMER,,PRODUCT_CUSTOMER,0,COMPANY,,0.493284,0.95,0.95,1,智能客服,,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,6,15,3.产品优势,正文,MDAF0005046,,PRODUCT_CUSTOMER,PRODUCT_CUSTOMER=0.4933/0.1433
CAND-00596,688318.SH,财富趋势,2025,核心竞争力,同时，公司在证券信息服务中结合云计算、大数据、人工智能等研发成果并应用，积极与知名院校开展合作，通过建立金融科技实验室实现产学合作。,人工智能,AIFT-001,ALS-0001,AI_GENERAL,MDAF0005051+AI_GENERAL,,,1,COMPANY,APPLIED,0.504919,0.65,0.65,1,人工智能,,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,6,15,2.研发优势,正文,MDAF0005051,,AI_GENERAL,AI_GENERAL=0.5049/0.0805
CAND-00597,688318.SH,财富趋势,2025,核心竞争力,新技术新业态的出现同时带来后台技术复杂度急剧上升，对中间件异构耦合提出更高要求，公司产品很好的适应了技术趋势变化，公司中间件技术不断加大和新兴技术融合的力度，目前已经可以与Kafka、RocketMQ、grpc、thrift 等消息队列和微服务框架对接，为大数据、云计算、人工智能的引入、为公司智能交易项目开展创造了条件。,人工智能,AIFT-001,ALS-0001,AI_GENERAL,MDAF0005067+AI_GENERAL,,,1,COMPANY,,0.436744,0.6,0.6,1,人工智能,,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,7,16,1、核心技术及其先进性以及报告期内的变化情况,正文,MDAF0005067,,AI_GENERAL,AI_GENERAL=0.4367/0.1019
CAND-00598,688318.SH,财富趋势,2025,核心竞争力,7大数据技公司大数据技术研发主要集中在异常交易行为分析技术、并行查询多节点自术动分片加载技术、高性能分布式统一缓存架构、异构数据库实时同步技术、非结构化数据解析和智能结构化抽取技术、实时计算和统计引擎及个性搜索引擎等方面，并将其应用于公司证券行情交易系统软件产品。,结构化抽取,AIFT-044,ALS-0181,TECH_NLP,MDAF0005072+TECH_NLP,TECH_NLP,,1,COMPANY,APPLIED,0.442154,0.85,0.85,1,结构化抽取,,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,8,17,1、核心技术及其先进性以及报告期内的变化情况,正文,MDAF0005072,,TECH_NLP,TECH_NLP=0.4422/0.1528
CAND-00599,688318.SH,财富趋势,2025,核心竞争力,8人工智能公司人工智能技术研发主要集中在资讯数据清洗和提取技术、智能写手、智能金融问答、自然语言处理、智能体、MCP 服务等方面，并将其应用于公技术司证券行情交易系统软件产品中。,人工智能; 人工智能技术; 自然语言处理; 智能体,AIFT-001; AIFT-038; AIFT-128,ALS-0001; ALS-0004; ALS-0154; ALS-0523,AI_GENERAL; TECH_NLP,MDAF0005073+TECH_NLP,TECH_NLP,,1,COMPANY,APPLIED,0.56278,0.85,0.85,1,人工智能; 人工智能技术; 自然语言处理; 智能体,,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,8,17,1、核心技术及其先进性以及报告期内的变化情况,正文,MDAF0005073,,AI_GENERAL;TECH_NLP,AI_GENERAL=0.5628/0.1264; TECH_NLP=0.5299/0.1442
CAND-00600,688318.SH,财富趋势,2025,核心竞争力,公司大数据技术研发主要集中在异常交易行为分析技术、并行查询多节点自动分片加载技术、高性能分布式统一缓存架构、异构数据库实时同步技术、非结构化数据解析和智能结构化抽取技术、实时计算和统计引擎等方面，并将其应用于公司证券行情交易系统软件产品。,结构化抽取,AIFT-044,ALS-0181,TECH_NLP,MDAF0005075+TECH_NLP,TECH_NLP,,1,COMPANY,APPLIED,0.459853,0.85,0.85,1,结构化抽取,,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,8,17,1、核心技术及其先进性以及报告期内的变化情况,正文,MDAF0005075,,TECH_NLP,TECH_NLP=0.4599/0.1585
CAND-00601,688318.SH,财富趋势,2025,核心竞争力,其核心技术包括：利用MySQL Binlog 结合中间件（如术Kafka）实现数据的实时增量同步，确保数据一致性；MySQL 高可用架构确保数据写入的稳定可靠，Elasticsearch 构建的智能搜索系统支持语义分析、个性化推荐和热点追踪，显著提升资讯检索效率，ES 向量数据库，实时向量搜索。,向量数据库; 个性化推荐,AIFT-125; AIFT-209,ALS-0511; ALS-0849,PRODUCT_CUSTOMER; TECH_LLM,MDAF0005077+TECH_LLM,TECH_LLM,PRODUCT_CUSTOMER,1,UNKNOWN,R_AND_D,0.390852,0.8,0.8,1,向量数据库; 个性化推荐,,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,8,17,1、核心技术及其先进性以及报告期内的变化情况,正文,MDAF0005077,,PRODUCT_CUSTOMER;TECH_LLM,TECH_LLM=0.3909/0.1616; PRODUCT_CUSTOMER=0.3006/0.0025
CAND-00602,688318.SH,财富趋势,2025,核心竞争力,基于大数据和AI 平台的智能风控技术，公司产品实现了证券业务实时反欺诈功能。,AI; 智能风控,AIFT-001; AIFT-173,ALS-0002; ALS-0701,AI_GENERAL; PRODUCT_CREDIT,MDAF0005078+PRODUCT_CREDIT,,PRODUCT_CREDIT,1,COMPANY,,0.530118,0.98,0.98,1,AI; 智能风控,,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,8,17,1、核心技术及其先进性以及报告期内的变化情况,正文,MDAF0005078,,AI_GENERAL;PRODUCT_CREDIT,PRODUCT_CREDIT=0.5301/0.1719; AI_GENERAL=0.4194/0.0262
CAND-00603,688318.SH,财富趋势,2025,核心竞争力,针对证券市场的行情大数据现状，公司基于云平台的基础设施，整合大数据计算、统计分析等组件技术，使用大模型基座，强化学习技术，通过自主完成任务的智能体，高效地完成了信息生成、市场研究、风险监控等任务。,强化学习; 智能体; 大模型,AIFT-027; AIFT-128,ALS-0111; ALS-0523; ANCHOR:大模型,AI_GENERAL; TECH_LLM; TECH_RL,MDAF0005080+TECH_LLM,TECH_LLM; TECH_RL,,1,COMPANY,,0.488899,0.8,0.8,1,强化学习; 智能体; 大模型,,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,8,17,1、核心技术及其先进性以及报告期内的变化情况,正文,MDAF0005080,,AI_GENERAL;TECH_LLM;TECH_RL,TECH_LLM=0.4889/0.0984; AI_GENERAL=0.4661/0.1475; TECH_RL=0.4619/0.1131
CAND-00604,688318.SH,财富趋势,2025,核心竞争力,公司持续推进人工智能技术与金融信息服务全流程融合，推进各MCP 服务接口的上线，强化自主智能体的协同能力，构建智能化产品新体系。,人工智能; 人工智能技术; 智能体; 自主智能体,AIFT-001; AIFT-128,ALS-0001; ALS-0004; ALS-0523; ALS-0525,AI_GENERAL,MDAF0005081+AI_GENERAL,,,1,COMPANY,APPLIED,0.534517,0.65,0.65,1,人工智能; 人工智能技术; 智能体; 自主智能体,,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,9,18,1、核心技术及其先进性以及报告期内的变化情况,正文,MDAF0005081,,AI_GENERAL,AI_GENERAL=0.5345/0.0557
CAND-00605,688318.SH,财富趋势,2025,核心竞争力,"报告期内，公司在人工智能项目产品功能拓展、平台生态构建和核心技术升级方面取得了重大突破，成功推动了""问小达""从智能问答助手向证券智能体的进化，通过RAG 持续迭代，优化提示词工程及构建知识库，显著提升了数据信息生成的准确性与专业性。",人工智能; 智能问答; 提示词工程; RAG; 智能体,AIFT-001; AIFT-053; AIFT-121; AIFT-122; AIFT-128,ALS-0001; ALS-0216; ALS-0497; ALS-0500; ALS-0523,AI_GENERAL; TECH_LLM; TECH_NLP,MDAF0005085+TECH_LLM,TECH_LLM; TECH_NLP,,1,COMPANY,R_AND_D,0.547578,0.85,0.85,1,人工智能; 智能问答; 提示词工程; RAG; 智能体,,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,9,18,1、核心技术及其先进性以及报告期内的变化情况,正文,MDAF0005085,,AI_GENERAL;TECH_LLM;TECH_NLP,TECH_LLM=0.5476/0.1527; AI_GENERAL=0.4739/0.1438; TECH_NLP=0.4137/0.1114
CAND-00606,688318.SH,财富趋势,2025,核心竞争力,"2,603.70融入回归测试集，确保范式选股助手升级为人工V1.0 完成“主题新闻”知识、功能中的查询、模型在快速变化的金融能够主动理解、规划、智能功能开发、测试与9月分析、对比、解读、归市场中始终保持高准确执行并调用工具的证平台上线，通过多策略优化因等需求，为用户提供率。",策略优化; 测试集,AIFT-029; AIFT-167,ALS-0119; ALS-0678,AI_ENGINEERING; TECH_RL,MDAF0005100+TECH_RL,TECH_RL,,1,UNKNOWN,APPLIED,0.400324,0.8,0.8,1,策略优化; 测试集,,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,11,20,710.61,正文,MDAF0005100,,AI_ENGINEERING;TECH_RL,TECH_RL=0.4003/-0.0208; AI_ENGINEERING=0.3892/0.0629
CAND-00607,688318.SH,财富趋势,2025,核心竞争力,券投资智能体。,智能体,AIFT-128,ALS-0523,AI_GENERAL,MDAF0005103+AI_GENERAL,,,1,UNKNOWN,,0.390606,0.35,0.35,1,智能体,仅弱词无锚点,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,11,20,710.61,正文,MDAF0005103,,AI_GENERAL,AI_GENERAL=0.3906/0.1080
CAND-00608,688318.SH,财富趋势,2025,核心竞争力,在“AI 写公式”的基升，平台实现技术落地理框架进行了全面升础上，进一步降低量向价值转化，为投产收级，支持多实例并行调化策略的门槛。,AI,AIFT-001,ALS-0002,AI_GENERAL,MDAF0005108+AI_GENERAL,,,1,UNKNOWN,APPLIED,0.49547,0.6,0.6,1,AI,,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,12,21,3.推理框架优化：对推,正文,MDAF0005108,,AI_GENERAL,AI_GENERAL=0.4955/0.0670
CAND-00609,688318.SH,财富趋势,2025,核心竞争力,应用智能体（Agent）编（PaaS）：通过MCP排平台，以平台化能力服务，将通达信的核赋能多条业务线快速、心实时数据能力、AI低成本地开发和上线AI模型能力封装成标准功能，加速了AI 技术在API，向金融机构、科公司产品矩阵中的落技公司及个人开发者地。,AI; 智能体; Agent,AIFT-001; AIFT-128,ALS-0002; ALS-0523; ALS-0524,AI_GENERAL,MDAF0005109+AI_GENERAL,,,1,COMPANY,APPLIED,0.439637,0.65,0.65,1,AI; 智能体; Agent,,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,12,21,3. 开放平台即服务,正文,MDAF0005109,,AI_GENERAL,AI_GENERAL=0.4396/0.0853
CAND-00610,688318.SH,财富趋势,2025,核心竞争力,提供服务，构建一个围绕通达信数据和AI 能力的开发者生态。,AI,AIFT-001,ALS-0002,AI_GENERAL,MDAF0005111+AI_GENERAL,,,1,UNKNOWN,R_AND_D,0.4238,0.6,0.6,1,AI,,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,12,21,3. 开放平台即服务,正文,MDAF0005111,,AI_GENERAL,AI_GENERAL=0.4238/0.0477
CAND-00611,688318.SH,财富趋势,2025,核心竞争力,智能体编排平台、自动化评估平台等内部工具整合为企业级AI 中台，为公司所有业务线提供统一的AI 基础设施，实现AI能力的快速复用和创新，全面提升公司产品的智能化水平。,AI; 智能体; 智能体编排,AIFT-001; AIFT-128; AIFT-131,ALS-0002; ALS-0523; ALS-0537,AI_GENERAL,MDAF0005112+AI_GENERAL,,,1,COMPANY,WEAK_GENERIC,0.47522,0.6,0.6,1,AI; 智能体; 智能体编排,,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,12,21,4.企业级AI 中台：将,正文,MDAF0005112,,AI_GENERAL,AI_GENERAL=0.4752/0.0569
CAND-00612,688318.SH,财富趋势,2025,核心竞争力,架构，为应对未来更大想，由AI 自动生成完规模的模型调用量做好整的回测代码和分析了充分准备。,AI,AIFT-001,ALS-0002,AI_GENERAL,MDAF0005114+AI_GENERAL,,,1,UNKNOWN,,0.475698,0.55,0.55,1,AI,,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,12,21,3.推理框架优化：对推,正文,MDAF0005114,,AI_GENERAL,AI_GENERAL=0.4757/0.1298
CAND-00613,688318.SH,财富趋势,2025,核心竞争力,同时支持多终指标运算，为行情分析端适配，满足投资者与策略研究提供支撑；随时随地盯盘、交易、运用人工智能与大数据研究、决策的全场景技术，实现资讯信息的需求，适用于日常投智能聚合、筛选、分析，资、短线交易、中长整体技术方案具备高性期配置等期货应用场能、高可用、高扩展特景。,人工智能,AIFT-001,ALS-0001,AI_GENERAL,MDAF0005117+AI_GENERAL,,,1,UNKNOWN,APPLIED,0.357094,0.6,0.6,1,人工智能,,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,13,22,261.59,正文,MDAF0005117,,AI_GENERAL,AI_GENERAL=0.3571/-0.0003
CAND-00614,688318.SH,财富趋势,2025,核心竞争力,准分发、语义去重、个性化推荐的目的。,个性化推荐,AIFT-209,ALS-0849,PRODUCT_CUSTOMER,MDAF0005122+PRODUCT_CUSTOMER,,PRODUCT_CUSTOMER,0,UNKNOWN,,0.460246,0.4,0.4,1,个性化推荐,anchor未满足,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,14,23,4、采用GPT 架构分析，,正文,MDAF0005122,,PRODUCT_CUSTOMER,PRODUCT_CUSTOMER=0.4602/0.1075
CAND-00615,688318.SH,财富趋势,2025,核心竞争力,功能决策；金融机构情分港股美股、期货期权及防控，打造创新引领性在架构、AI 应用、计算能借此优化业务、防析系可转债等品种，新增多证券行情分析软件，提能力等方面表现突出。,AI,AIFT-001,ALS-0002,AI_GENERAL,MDAF0005123+AI_GENERAL,,,1,UNKNOWN,APPLIED,0.385477,0.6,0.6,1,AI,,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,14,23,261.59,正文,MDAF0005123,,AI_GENERAL,AI_GENERAL=0.3855/0.0299
CAND-00616,688318.SH,财富趋势,2025,核心竞争力,报告期内，加入AI 写响应国家及深圳金融整合已备案的“通达信个人投资者可利用其公式体系，千档盘口、科技发展政策，通过先Tendency GPT 大模型算进行多元资产配置、通达逐笔委托分析速度提进技术提升金融服务法”实现AI 智能化，拥跨市场分析、借助AI信行升；交易扩展功能覆盖质量与效率、强化风险有AIPC 本地计算能力。,AI; GPT; 大模型,AIFT-001; AIFT-143,ALS-0002; ALS-0583; ANCHOR:大模型,AI_GENERAL; TECH_LLM,MDAF0005126+TECH_LLM,TECH_LLM,,1,UNKNOWN,WEAK_GENERIC,0.489004,0.75,0.75,1,AI; GPT; 大模型,,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,14,23,261.59,正文,MDAF0005126,,AI_GENERAL;TECH_LLM,TECH_LLM=0.4890/0.0908; AI_GENERAL=0.4344/0.0184
CAND-00617,688318.SH,财富趋势,2025,核心竞争力,清洗、同步、存储与搜统软度，解决一词多意情况讯标签的用户画像信索，解决用户获取各类件下，资讯语义与标签含息实现资讯个性化推资讯割裂的问题，为用V3.0义一致才关联标签。,用户画像,AIFT-206,ALS-0836,PRODUCT_CUSTOMER,MDAF0005127+PRODUCT_CUSTOMER,,PRODUCT_CUSTOMER,0,UNKNOWN,,0.353261,0.1,0.1,1,用户画像,anchor未满足；仅弱词无锚点,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,14,23,3、基于用户标签和资,正文,MDAF0005127,,PRODUCT_CUSTOMER,PRODUCT_CUSTOMER=0.3533/0.0377
CAND-00618,688318.SH,财富趋势,2025,核心竞争力,"合/54,619.59 8,557.95 26,860.33////计情况说明1、募投项目“通达信可视化金融终端项目”和“通达信开放式人工智能项目”于2025年12月结项。",人工智能,AIFT-001,ALS-0001,AI_GENERAL,MDAF0005133+AI_GENERAL,,,1,UNKNOWN,,0.330436,0.55,0.55,1,人工智能,,688318.SH_财富趋势_2025_管理层讨论与分析.pdf,15,24,4、采用GPT 架构分析，,正文,MDAF0005133,,AI_GENERAL,AI_GENERAL=0.3304/0.0648
