sentence_id,candidate_label,positive_similarity,positive_prototype_id,positive_prototype_text,hard_negative_similarity,hard_negative_prototype_id,hard_negative_prototype_text,semantic_margin,positive_threshold,margin_threshold,embedding_pass,sentence_text,company_id,company_name,report_year,section,company_attribution,status_code,rule_confidence,source_file,pdf_page
CAND-00660,AI_GENERAL,0.364806,PRO-202,公司部署智能体执行多步骤业务任务，但未披露大模型或强化学习技术。,0.341904,PRO-203,人工智能正在推动金融行业数字化转型。,0.022902,0.72,0.08,0,未来基于汽车险知识库，并通过大模型训练出的保险人工智能产品将应用于保险反欺诈、保险理赔定价、二手车交易、保费定价等领域，带来保险行业效率提升并产生新的商业模式。,688590.SH,新致软件,2025,核心竞争力,UNKNOWN,R_AND_D,0.98,688590.SH_新致软件_2025_管理层讨论与分析.pdf,13
CAND-00660,PRODUCT_INSURANCE,0.553874,PRO-071,智能核保模型根据健康数据预测承保风险。,0.394148,PRO-074,核保人员按照固定规则人工审核投保申请。,0.159726,0.72,0.08,0,未来基于汽车险知识库，并通过大模型训练出的保险人工智能产品将应用于保险反欺诈、保险理赔定价、二手车交易、保费定价等领域，带来保险行业效率提升并产生新的商业模式。,688590.SH,新致软件,2025,核心竞争力,UNKNOWN,R_AND_D,0.98,688590.SH_新致软件_2025_管理层讨论与分析.pdf,13
CAND-00660,TECH_LLM,0.418505,PRO-037,平台结合RAG与企业知识库构建金融智能助手。,0.303941,PRO-039,年报介绍了ChatGPT在全球市场的发展趋势。,0.114563,0.72,0.08,0,未来基于汽车险知识库，并通过大模型训练出的保险人工智能产品将应用于保险反欺诈、保险理赔定价、二手车交易、保费定价等领域，带来保险行业效率提升并产生新的商业模式。,688590.SH,新致软件,2025,核心竞争力,UNKNOWN,R_AND_D,0.98,688590.SH_新致软件_2025_管理层讨论与分析.pdf,13
CAND-00661,TECH_RL,0.431626,PRO-008,研发团队构建多智能体强化学习框架模拟市场博弈。,0.23208,PRO-010,投资策略由研究人员根据市场情况人工调整。,0.199546,0.72,0.08,0,模型运用前沿强化学习算法优化，显著提升推理准确性和响应速度。,688590.SH,新致软件,2025,核心竞争力,UNKNOWN,R_AND_D,0.8,688590.SH_新致软件_2025_管理层讨论与分析.pdf,13
CAND-00662,AI_GENERAL,0.394663,PRO-202,公司部署智能体执行多步骤业务任务，但未披露大模型或强化学习技术。,0.360011,PRO-204,公司名称或英文单词内部包含字母AI，但不存在独立AI术语。,0.034652,0.72,0.08,0,AI 技术领域，针对大语言模型（LLM）、多模态模型、OCR 识别优化、文本转语音（TTS）以及语音识别（ASR）等技术深度优化，建立起业内领先的技术优势。,688590.SH,新致软件,2025,核心竞争力,UNKNOWN,R_AND_D,0.98,688590.SH_新致软件_2025_管理层讨论与分析.pdf,14
CAND-00662,TECH_CV,0.382008,PRO-021,公司利用OCR识别发票、银行回单和保险理赔材料。,0.238156,PRO-024,公司在生产线使用机器视觉检测产品外观缺陷。,0.143852,0.72,0.08,0,AI 技术领域，针对大语言模型（LLM）、多模态模型、OCR 识别优化、文本转语音（TTS）以及语音识别（ASR）等技术深度优化，建立起业内领先的技术优势。,688590.SH,新致软件,2025,核心竞争力,UNKNOWN,R_AND_D,0.98,688590.SH_新致软件_2025_管理层讨论与分析.pdf,14
CAND-00662,TECH_LLM,0.469149,PRO-036,公司基于金融语料微调大语言模型，用于研报摘要和问答。,0.335554,PRO-040,公司列举了多个大模型品牌，但未披露任何接入或应用行为。,0.133595,0.72,0.08,0,AI 技术领域，针对大语言模型（LLM）、多模态模型、OCR 识别优化、文本转语音（TTS）以及语音识别（ASR）等技术深度优化，建立起业内领先的技术优势。,688590.SH,新致软件,2025,核心竞争力,UNKNOWN,R_AND_D,0.98,688590.SH_新致软件_2025_管理层讨论与分析.pdf,14
CAND-00662,TECH_SPEECH,0.420966,PRO-016,客服平台通过语音识别将通话实时转写并进行合规质检。,0.299297,PRO-020,客服人员通过人工抽听方式开展录音质检。,0.121669,0.72,0.08,0,AI 技术领域，针对大语言模型（LLM）、多模态模型、OCR 识别优化、文本转语音（TTS）以及语音识别（ASR）等技术深度优化，建立起业内领先的技术优势。,688590.SH,新致软件,2025,核心竞争力,UNKNOWN,R_AND_D,0.98,688590.SH_新致软件_2025_管理层讨论与分析.pdf,14
CAND-00663,AI_GENERAL,0.508337,PRO-202,公司部署智能体执行多步骤业务任务，但未披露大模型或强化学习技术。,0.283962,PRO-203,人工智能正在推动金融行业数字化转型。,0.224374,0.72,0.08,0,从系统架构层面，公司实现资源调度、通信优化、中间件建设及模型推理性能提升，不仅实现了业务引用的智能化升级，更在底层强化了智能体安全合规控制与全链路操作审计机制，确保每个操作均可追溯、可监管，大幅提升了系统的灵活性、可扩展性与可靠性。,688590.SH,新致软件,2025,核心竞争力,COMPANY,R_AND_D,0.6,688590.SH_新致软件_2025_管理层讨论与分析.pdf,14
CAND-00664,AI_GENERAL,0.501346,PRO-202,公司部署智能体执行多步骤业务任务，但未披露大模型或强化学习技术。,0.373747,PRO-203,人工智能正在推动金融行业数字化转型。,0.127599,0.72,0.08,0,在工程化落地方面，公司积累了丰富的可信技能（Skills）治理、自主规划能力（ReAct）、智能体编排调度（AgentOrchestration）等先进实践经验，进一步沉淀出行业领域关键应用、数字员工、AI 编程等产品化能力，凭借这些核心优势，新知大模型成功赋能金融、汽车、电商（零售）、司法等多个行业场景。,688590.SH,新致软件,2025,核心竞争力,COMPANY,APPLIED,0.85,688590.SH_新致软件_2025_管理层讨论与分析.pdf,14
CAND-00664,TECH_LLM,0.518684,PRO-037,平台结合RAG与企业知识库构建金融智能助手。,0.382793,PRO-040,公司列举了多个大模型品牌，但未披露任何接入或应用行为。,0.13589,0.72,0.08,0,在工程化落地方面，公司积累了丰富的可信技能（Skills）治理、自主规划能力（ReAct）、智能体编排调度（AgentOrchestration）等先进实践经验，进一步沉淀出行业领域关键应用、数字员工、AI 编程等产品化能力，凭借这些核心优势，新知大模型成功赋能金融、汽车、电商（零售）、司法等多个行业场景。,688590.SH,新致软件,2025,核心竞争力,COMPANY,APPLIED,0.85,688590.SH_新致软件_2025_管理层讨论与分析.pdf,14
CAND-00665,PRODUCT_CUSTOMER,0.493109,PRO-061,智能客服通过大语言模型回答客户的账户和产品问题。,0.284202,PRO-064,公司使用CRM系统记录客户基本信息。,0.208907,0.72,0.08,0,针对企业端，新知大模型提供精准的文档自动生成、智能客服互动、合规风控审查等服务，助力企业提升运营效率与智能决策能力。,688590.SH,新致软件,2025,核心竞争力,UNKNOWN,,0.95,688590.SH_新致软件_2025_管理层讨论与分析.pdf,14
CAND-00665,TECH_DECISION,0.48592,PRO-032,决策平台调用知识图谱和风险模型生成授信建议。,0.310593,PRO-035,公司建设普通工作流引擎实现表单流转。,0.175327,0.72,0.08,0,针对企业端，新知大模型提供精准的文档自动生成、智能客服互动、合规风控审查等服务，助力企业提升运营效率与智能决策能力。,688590.SH,新致软件,2025,核心竞争力,UNKNOWN,,0.95,688590.SH_新致软件_2025_管理层讨论与分析.pdf,14
CAND-00665,TECH_LLM,0.565702,PRO-037,平台结合RAG与企业知识库构建金融智能助手。,0.360677,PRO-040,公司列举了多个大模型品牌，但未披露任何接入或应用行为。,0.205025,0.72,0.08,0,针对企业端，新知大模型提供精准的文档自动生成、智能客服互动、合规风控审查等服务，助力企业提升运营效率与智能决策能力。,688590.SH,新致软件,2025,核心竞争力,UNKNOWN,,0.95,688590.SH_新致软件_2025_管理层讨论与分析.pdf,14
CAND-00666,AI_GENERAL,0.426877,PRO-200,公司正在推进人工智能技术在金融业务中的研发和应用。,0.443928,PRO-203,人工智能正在推动金融行业数字化转型。,-0.017051,0.72,0.08,0,同时，该解决方案运用大数据技术分析客户的交易行为，为精准营销提供数据依据；前台的客户端则采用了人工智能的人脸识别技术，与金融机构已有的内部身份认证系统对接，能提高客户登录时的安全性。,688590.SH,新致软件,2025,核心竞争力,UNKNOWN,,0.75,688590.SH_新致软件_2025_管理层讨论与分析.pdf,15
CAND-00666,PRODUCT_CUSTOMER,0.467342,PRO-063,推荐算法根据客户画像生成个性化金融产品建议。,0.391428,PRO-064,公司使用CRM系统记录客户基本信息。,0.075914,0.72,0.08,0,同时，该解决方案运用大数据技术分析客户的交易行为，为精准营销提供数据依据；前台的客户端则采用了人工智能的人脸识别技术，与金融机构已有的内部身份认证系统对接，能提高客户登录时的安全性。,688590.SH,新致软件,2025,核心竞争力,UNKNOWN,,0.75,688590.SH_新致软件_2025_管理层讨论与分析.pdf,15
CAND-00666,PRODUCT_FRAUD,0.513395,PRO-058,智能KYC系统结合证照识别和风险模型完成客户尽调。,0.34987,PRO-060,合规人员人工核对制裁名单。,0.163524,0.72,0.08,0,同时，该解决方案运用大数据技术分析客户的交易行为，为精准营销提供数据依据；前台的客户端则采用了人工智能的人脸识别技术，与金融机构已有的内部身份认证系统对接，能提高客户登录时的安全性。,688590.SH,新致软件,2025,核心竞争力,UNKNOWN,,0.75,688590.SH_新致软件_2025_管理层讨论与分析.pdf,15
CAND-00666,TECH_CV,0.58212,PRO-022,活体检测和人脸识别技术用于线上开户身份核验。,0.331652,PRO-025,员工将扫描件人工录入财务系统。,0.250467,0.72,0.08,0,同时，该解决方案运用大数据技术分析客户的交易行为，为精准营销提供数据依据；前台的客户端则采用了人工智能的人脸识别技术，与金融机构已有的内部身份认证系统对接，能提高客户登录时的安全性。,688590.SH,新致软件,2025,核心竞争力,UNKNOWN,,0.75,688590.SH_新致软件_2025_管理层讨论与分析.pdf,15
CAND-00667,AI_GENERAL,0.394663,PRO-202,公司部署智能体执行多步骤业务任务，但未披露大模型或强化学习技术。,0.360011,PRO-204,公司名称或英文单词内部包含字母AI，但不存在独立AI术语。,0.034652,0.72,0.08,0,AI 技术领域，针对大语言模型（LLM）、多模态模型、OCR 识别优化、文本转语音（TTS）以及语音识别（ASR）等技术深度优化，建立起业内领先的技术优势。,688590.SH,新致软件,2025,核心竞争力,UNKNOWN,R_AND_D,0.98,688590.SH_新致软件_2025_管理层讨论与分析.pdf,16
CAND-00667,TECH_CV,0.382008,PRO-021,公司利用OCR识别发票、银行回单和保险理赔材料。,0.238156,PRO-024,公司在生产线使用机器视觉检测产品外观缺陷。,0.143852,0.72,0.08,0,AI 技术领域，针对大语言模型（LLM）、多模态模型、OCR 识别优化、文本转语音（TTS）以及语音识别（ASR）等技术深度优化，建立起业内领先的技术优势。,688590.SH,新致软件,2025,核心竞争力,UNKNOWN,R_AND_D,0.98,688590.SH_新致软件_2025_管理层讨论与分析.pdf,16
CAND-00667,TECH_LLM,0.469149,PRO-036,公司基于金融语料微调大语言模型，用于研报摘要和问答。,0.335554,PRO-040,公司列举了多个大模型品牌，但未披露任何接入或应用行为。,0.133595,0.72,0.08,0,AI 技术领域，针对大语言模型（LLM）、多模态模型、OCR 识别优化、文本转语音（TTS）以及语音识别（ASR）等技术深度优化，建立起业内领先的技术优势。,688590.SH,新致软件,2025,核心竞争力,UNKNOWN,R_AND_D,0.98,688590.SH_新致软件_2025_管理层讨论与分析.pdf,16
CAND-00667,TECH_SPEECH,0.420966,PRO-016,客服平台通过语音识别将通话实时转写并进行合规质检。,0.299297,PRO-020,客服人员通过人工抽听方式开展录音质检。,0.121669,0.72,0.08,0,AI 技术领域，针对大语言模型（LLM）、多模态模型、OCR 识别优化、文本转语音（TTS）以及语音识别（ASR）等技术深度优化，建立起业内领先的技术优势。,688590.SH,新致软件,2025,核心竞争力,UNKNOWN,R_AND_D,0.98,688590.SH_新致软件_2025_管理层讨论与分析.pdf,16
CAND-00668,AI_GENERAL,0.471456,PRO-201,本集团已将AI能力接入多个业务平台，但未披露具体模型架构。,0.363315,PRO-204,公司名称或英文单词内部包含字母AI，但不存在独立AI术语。,0.10814,0.72,0.08,0,从系统架构层面，公司实现资源调度、通信优化、中间件建设、模型推理性能提升及整体应用架构集成的全链路布局，构筑了从底层技术到业务应用的AI 生态闭环。,688590.SH,新致软件,2025,核心竞争力,COMPANY,APPLIED,0.65,688590.SH_新致软件_2025_管理层讨论与分析.pdf,16
CAND-00669,AI_GENERAL,0.512309,PRO-202,公司部署智能体执行多步骤业务任务，但未披露大模型或强化学习技术。,0.413001,PRO-203,人工智能正在推动金融行业数字化转型。,0.099308,0.72,0.08,0,在工程化落地方面，公司积累了丰富的检索增强生成（RAG）、智能代理（Agent）、智能工作流（Workflow）等先进实践经验，凭借这些核心优势，新知大模型成功赋能金融、汽车、司法等多个行业场景。,688590.SH,新致软件,2025,核心竞争力,COMPANY,APPLIED,0.85,688590.SH_新致软件_2025_管理层讨论与分析.pdf,16
CAND-00669,TECH_LLM,0.66586,PRO-037,平台结合RAG与企业知识库构建金融智能助手。,0.385533,PRO-040,公司列举了多个大模型品牌，但未披露任何接入或应用行为。,0.280327,0.72,0.08,0,在工程化落地方面，公司积累了丰富的检索增强生成（RAG）、智能代理（Agent）、智能工作流（Workflow）等先进实践经验，凭借这些核心优势，新知大模型成功赋能金融、汽车、司法等多个行业场景。,688590.SH,新致软件,2025,核心竞争力,COMPANY,APPLIED,0.85,688590.SH_新致软件_2025_管理层讨论与分析.pdf,16
CAND-00670,TECH_LLM,0.450022,PRO-036,公司基于金融语料微调大语言模型，用于研报摘要和问答。,0.422411,PRO-040,公司列举了多个大模型品牌，但未披露任何接入或应用行为。,0.027611,0.72,0.08,0,新知大模型采用MoE（专家混合架构，MixtureofExperts）技术，参数规模达98B 级别，融合万亿级Token 的大规模行业数据。,688590.SH,新致软件,2025,核心竞争力,UNKNOWN,,0.75,688590.SH_新致软件_2025_管理层讨论与分析.pdf,16
